T0430	oxidoreductase activity 	0.512	-0.251
T0431	channel or pore class transporter activity 	-1.229	-0.38799999999999996
T0432	channel or pore class transporter activity 	-0.919	0.536
T0433	channel or pore class transporter activity 	-1.439	0.441
T0434	channel or pore class transporter activity 	0.312	0.038
T0435	transferase activity 	-0.524	0.245
T0436	transferase activity 	-0.307	0.04
T0437	protein binding 	-0.217	0.10400000000000001
T0438	binding 	-0.609	-1.3940000000000001
T0439	lyase activity 	-1.053	1.696
T0440	lyase activity 	-0.35600000000000004	3.592
T0441	lyase activity 	-0.47600000000000003	6.244
T0442	lyase activity 	-0.312	9.863
T0443	lyase activity 	-1.104	5.254
T0444	lyase activity 	-0.39299999999999996	3.6860000000000004
T0445	lyase activity 	-0.5579999999999999	3.339
T0446	lyase activity 	-0.465	0.5660000000000001
T0447	lyase activity 	0.41200000000000003	2.158
T0448	transferase activity 	1.1320000000000001	-0.627
T0449	binding 	0.036000000000000004	0.414
T0450	protein binding 	0.308	-0.37799999999999995
T0451	protein binding 	0.308	-0.37799999999999995
T0452	oxidoreductase activity 	0.332	0.138
T0453	NONE	-0.037000000000000005	0.092
T0454	transferase activity 	0.479	-0.162
T0455	hydrolase activity 	0.391	-0.38799999999999996
T0456	hydrolase activity 	-0.322	-0.534
T0457	hydrolase activity 	-0.355	0.48700000000000004
T0458	lyase activity 	0.593	-0.145
T0459	hydrolase activity 	0.245	0.7559999999999999
T0460	hydrolase activity 	-0.444	0.188
T0461	hydrolase activity 	-0.318	0.087
T0462	hydrolase activity 	0.461	0.09300000000000001
T0463	oxidoreductase activity 	-0.521	-0.287
T0464	hydrolase activity 	0.42700000000000005	-0.465
T0465	hydrolase activity 	0.82	0.5710000000000001
T0466	oxidoreductase activity 	0.278	0.6
T0467	transferase activity 	0.015	0.133
T0468	transferase activity 	0.161	-0.033
T0469	oxidoreductase activity 	0.495	-0.151
T0470	oxidoreductase activity 	0.14800000000000002	0.162
T0471	oxidoreductase activity 	1.2690000000000001	-0.223
T0472	oxidoreductase activity 	0.617	0.41100000000000003
T0473	oxidoreductase activity 	-0.001	0.363
T0474	oxidoreductase activity 	0.7959999999999999	0.23800000000000002
T0475	oxidoreductase activity 	0.664	-0.40399999999999997
T0476	oxidoreductase activity 	0.765	-0.284
T0477	oxidoreductase activity 	0.887	-0.064
T0478	hydrolase activity 	-0.013000000000000001	-0.184
T0479	hydrolase activity 	-0.7	-0.22899999999999998
T0480	oxidoreductase activity 	1.446	0.217
T0481	hydrolase activity 	0.491	0.541
T0482	hydrolase activity 	0.514	0.037000000000000005
T0483	oxidoreductase activity 	0.606	0.6890000000000001
T0484	hydrolase activity 	-0.503	0.396
T0485	hydrolase activity 	-0.521	-0.062
T0486	hydrolase activity 	0.136	1.65
T0487	hydrolase activity 	-0.08800000000000001	-0.091
T0488	hydrolase activity 	0.258	0.163
T0489	hydrolase activity 	0.46299999999999997	1.3980000000000001
T0490	transferase activity 	0.233	0.46
T0491	NONE	-0.038	0.26
T0492	enzyme regulator activity 	-0.33799999999999997	0.371
T0493	hydrolase activity 	1.053	0.852
T0494	transferase activity 	0.723	-0.506
T0495	hydrolase activity 	1.306	0.26899999999999996
T0496	hydrolase activity 	-0.126	0.28600000000000003
T0497	hydrolase activity 	-0.36200000000000004	0.565
T0498	hydrolase activity 	0.124	0.33799999999999997
T0499	hydrolase activity 	-0.13	0.318
T0500	hydrolase activity 	1.165	0.991
T0501	oxidoreductase activity 	-0.415	-0.946
T0502	lyase activity 	1.06	0.11699999999999999
T0503	transferase activity 	-0.098	0.94
T0504	transferase activity 	-1.018	-1.141
T0505	protein binding 	-3.083	0.76
T0506	protein binding 	-1.161	-0.895
T0507	protein binding 	0.396	0.49
T0508	transcription regulator activity 	0.6809999999999999	0.102
T0509	oxidoreductase activity 	0.884	0.21899999999999997
T0510	oxidoreductase activity 	0.57	0.6759999999999999
T0511	oxidoreductase activity 	0.855	0.14
T0512	NONE	0.642	-0.08900000000000001
T0513	protein binding 	0.324	0.066
T0514	protein binding 	-0.5489999999999999	-0.591
T0515	protein binding 	-1.6569999999999998	-0.256
T0516	transcription regulator activity 	-0.079	-0.013999999999999999
T0517	transferase activity 	0.825	0.342
T0518	protein binding 	1.01	0.996
T0519	hydrolase activity 	-0.961	-0.444
T0520	hydrolase activity 	-0.006999999999999999	0.268
T0521	hydrolase activity 	-0.711	-0.231
T0522	hydrolase activity 	0.016	-0.18100000000000002
T0523	hydrolase activity 	0.387	-0.192
T0524	hydrolase activity 	0.136	-0.171
T0525	hydrolase activity 	-0.091	-0.35200000000000004
T0526	oxidoreductase activity 	0.174	0.425
T0527	transferase activity 	0.008	0.708
T0528	transcription regulator activity 	-0.271	0.303
T0529	oxidoreductase activity 	0.45899999999999996	0.24100000000000002
T0530	hydrolase activity 	-0.302	-0.182
T0531	oxidoreductase activity 	0.192	-0.39
T0532	transferase activity 	1.3530000000000002	-0.131
T0533	transferase activity 	0.8170000000000001	-0.38299999999999995
T0534	hydrolase activity 	0.629	0.141
T0535	hydrolase activity 	0.541	0.7140000000000001
T0536	isomerase activity 	-0.9109999999999999	0.11599999999999999
T0537	hydrolase activity 	-1.73	0.078
T0538	binding 	-0.653	0.12
T0539	lyase activity 	0.40299999999999997	-0.026000000000000002
T0540	protein binding 	0.741	0.10099999999999999
T0541	hydrolase activity 	-0.14300000000000002	0.311
T0542	hydrolase activity 	-0.11900000000000001	-0.1
T0543	hydrolase activity 	0.078	-0.127
T0544	hydrolase activity 	0.078	0.092
T0545	hydrolase activity 	-0.222	0.217
T0546	hydrolase activity 	1.276	-0.34
T0547	hydrolase activity 	0.304	-0.20199999999999999
T0548	oxidoreductase activity 	0.698	-0.96
T0549	transferase activity 	0.32899999999999996	-0.32799999999999996
T0550	transferase activity 	-0.028999999999999998	-0.198
T0551	transcription regulator activity 	-0.46299999999999997	-0.044000000000000004
T0552	hydrolase activity 	1.328	0.013999999999999999
T0553	hydrolase activity 	0.424	-0.035
T0554	hydrolase activity 	0.175	-0.168
T0555	hydrolase activity 	0.461	-0.073
T0556	hydrolase activity 	0.626	0.18600000000000003
T0557	transferase activity 	-0.045	0.309
T0558	transferase activity 	0.446	0.384
T0559	hydrolase activity 	-0.49200000000000005	-0.042
T0560	hydrolase activity 	-0.41200000000000003	0.644
T0561	isomerase activity 	1.4569999999999999	-0.183
T0562	oxidoreductase activity 	0.5539999999999999	-0.40700000000000003
T0563	oxidoreductase activity 	0.16699999999999998	-0.544
T0564	transferase activity 	0.038	-0.231
T0565	transferase activity 	0.051	0.075
T0566	NONE	-0.413	0.327
T0567	transferase activity 	0.187	-0.556
T0568	transferase activity 	0.515	-0.146
T0569	transferase activity 	0.10099999999999999	-0.496
T0570	transferase activity 	-0.943	0.038
T0571	transferase activity 	0.251	-0.688
T0572	oxidoreductase activity 	0.166	-0.488
T0573	transferase activity 	-0.606	0.031
T0574	oxidoreductase activity 	0.87	0.275
T0575	channel or pore class transporter activity 	-0.555	-0.379
T0576	hydrolase activity 	-0.16	0.491
T0577	NONE	0.45299999999999996	-0.828
T0578	transferase activity 	0.121	-0.187
T0579	hydrolase activity 	0.113	-0.129
T0580	hydrolase activity 	0.6829999999999999	-0.201
T0581	hydrolase activity 	0.233	-0.581
T0582	hydrolase activity 	0.054000000000000006	0.215
T0583	receptor activity 	-2.862	0.10800000000000001
T0584	transferase activity 	0.301	-0.43200000000000005
T0585	ion transporter activity 	0.634	-0.40399999999999997
