D0107	Cardiovascular system	-0.28800000000000003	-0.153
D0108	Cardiovascular system	-3.904	-1.085
D0109	MIX	-1.44	-0.61
D0110		-0.043	-0.298
D0111	Cardiovascular system	-1.8419999999999999	0.006
D0112		0.027000000000000003	-1.311
D0113	Nervous system	-3.592	0.036000000000000004
D0114	Alimentary tract and metabolism	-1.23	-1.5619999999999998
D0115	Nervous system	-4.055	-0.627
D0116	Alimentary tract and metabolism	-0.114	0.23
D0117	Antineoplastic and immunomodulating agents	-0.664	-0.285
D0118	Nervous system	-0.96	-0.528
D0119	Genito urinary system and sex hormones	-4.138999999999999	-0.395
D0120	Nervous system	-4.25	-0.774
D0121	Antiinfectives for systemic use	0.7170000000000001	-1.128
D0122	Antiinfectives for systemic use	-0.556	-0.473
D0123	Musculo-skeletal system	-1.6880000000000002	-0.023
D0124	Alimentary tract and metabolism	-0.207	-0.266
D0125	Musculo-skeletal system	-0.634	0.741
D0126	Cardiovascular system	-3.9410000000000003	-0.377
D0127	Nervous system	-2.989	-0.563
D0128	Musculo-skeletal system	-1.041	-0.47
D0129	Cardiovascular system	-0.915	0.5529999999999999
D0130	Cardiovascular system	0.23600000000000002	-0.08199999999999999
D0131	Sensory organs	-1.804	-0.09300000000000001
D0132	Blood and blood forming organs	-0.9259999999999999	-0.042
D0133	Musculo-skeletal system	-1.085	1.29
D0134	Nervous system	-4.836	1.285
D0135	MIX	-2.6260000000000003	-0.955
D0136	Antineoplastic and immunomodulating agents	-1.093	1.033
D0137	Cardiovascular system	-2.573	-0.534
D0138	Nervous system	-4.646	-0.737
D0139	MIX	-3.306	-0.38
D0140	Nervous system	-3.512	-0.44299999999999995
D0141	Musculo-skeletal system	-4.572	-1.68
D0142	Alimentary tract and metabolism	-3.4810000000000003	-0.337
D0143	Antineoplastic and immunomodulating agents	0.618	-0.38
D0144	Nervous system	-2.865	-0.158
D0145	Antiinfectives for systemic use	0.552	-0.386
D0146	Respiratory system	-3.7119999999999997	-0.335
D0147	Musculo-skeletal system	-2.69	5.529
D0148		-2.055	-0.35600000000000004
D0149	Antineoplastic and immunomodulating agents	-0.13699999999999998	0.145
D0150	Nervous system	-2.62	-1.76
D0151	Antiparasitic products, insecticides and repellents	-1.77	-1.046
D0152	Alimentary tract and metabolism	-2.42	-0.046
D0153	MIX	-1.058	0.386
D0154	Cardiovascular system	-4.195	-0.345
D0155	MIX	-2.464	-0.22699999999999998
D0156	Antiinfectives for systemic use	-0.773	-0.075
D0157	MIX	-0.115	-0.258
D0158	Antiinfectives for systemic use	-0.252	0.07400000000000001
D0159	Nervous system	-1.548	0.251
D0160	Antineoplastic and immunomodulating agents	0.086	-1.5219999999999998
D0161	Antineoplastic and immunomodulating agents	-0.428	-0.217
D0162	Antineoplastic and immunomodulating agents	-0.022000000000000002	-0.152
D0163	Alimentary tract and metabolism	-1.258	0.643
D0164	Antineoplastic and immunomodulating agents	-2.354	-1.335
D0165	Nervous system	-2.873	-0.26
D0166	Antiinfectives for systemic use	-1.472	0.02
D0167	Cardiovascular system	-2.978	-0.253
D0168	Respiratory system	-3.67	-0.071
D0169	Nervous system	-0.8270000000000001	-0.669
D0170	Musculo-skeletal system	-4.463	-0.247
D0171	MIX	0.29600000000000004	-0.8270000000000001
D0172	MIX	-3.1239999999999997	-0.49200000000000005
D0173	Antiinfectives for systemic use	0.111	-1.5859999999999999
D0174	Cardiovascular system	-1.016	3.108
D0175	Nervous system	-4.268	-0.7709999999999999
D0176	Nervous system	-1.195	-0.38299999999999995
D0177	Nervous system	-4.454	1.474
D0178	Nervous system	-0.486	0.5870000000000001
D0179	Nervous system	-3.241	0.424
D0180	Cardiovascular system	-3.5439999999999996	-0.596
D0181	MIX	-0.55	-0.136
D0182	Antiinfectives for systemic use	0.5479999999999999	-0.603
D0183	Nervous system	-4.204	-0.222
D0184	Blood and blood forming organs	-1.454	-0.67
D0185	MIX	-3.8139999999999996	0.016
D0186	Musculo-skeletal system	-2.0180000000000002	-0.547
D0187	MIX	0.133	-0.28800000000000003
D0188	Alimentary tract and metabolism	-2.059	0.8390000000000001
D0189	Nervous system	-0.934	-0.201
D0190	Nervous system	-0.368	0.584
D0191	Nervous system	-0.314	5.282
D0192	Antineoplastic and immunomodulating agents	-1.829	0.040999999999999995
D0193	Antiinfectives for systemic use	0.073	-0.36700000000000005
D0194	Nervous system	-2.77	-0.7909999999999999
D0195	Cardiovascular system	-3.2510000000000003	-1.225
D0196	Antiinfectives for systemic use	0.006	-0.49200000000000005
D0197	MIX	-4.953	-0.35200000000000004
D0198	MIX	-2.6260000000000003	-0.233
D0199	MIX	-0.409	-0.052000000000000005
D0200	Antiinfectives for systemic use	-1.178	-0.055
D0201	Antiinfectives for systemic use	-0.485	-0.26
D0202		-1.472	-0.161
D0203	Nervous system	-2.625	-0.043
D0204	Nervous system	-4.848	-0.5670000000000001
D0205	Alimentary tract and metabolism	1.192	0.9009999999999999
D0206	Nervous system	0.11800000000000001	-0.261
D0207	Cardiovascular system	-2.852	-0.408
D0208	MIX	-4.721	-0.665
D0209	Antineoplastic and immunomodulating agents	-0.47200000000000003	-0.885
D0210	Antineoplastic and immunomodulating agents	-0.741	0.141
D0211	Cardiovascular system	-2.47	-0.319
D0212		-3.154	-0.455
D0213	MIX	0.016	0.26899999999999996
D0214	MIX	-1.235	-0.8809999999999999
D0215		-1.379	-1.252
D0216	Nervous system	-0.594	0.188
D0217	MIX	-1.996	1.442
D0218	Antiparasitic products, insecticides and repellents	-1.9409999999999998	-1.694
D0219	Nervous system	-4.169	-0.557
D0220		-1.3130000000000002	0.28300000000000003
D0221	MIX	-0.642	-1.345
D0222		-0.902	-0.37200000000000005
D0223	Alimentary tract and metabolism	-4.002	-0.703
D0224	MIX	0.725	-0.311
D0225	Respiratory system	-3.7910000000000004	-0.102
D0226	Antiinfectives for systemic use	-1.6869999999999998	-0.71
D0227	Nervous system	-2.5469999999999997	-0.33
D0228	Antiinfectives for systemic use	-0.523	-0.24600000000000002
D0229	Nervous system	-0.37799999999999995	-0.48100000000000004
D0230	Antiinfectives for systemic use	-0.894	-0.91
D0231	Alimentary tract and metabolism	-2.87	0.036000000000000004
D0232	Sensory organs	-1.5859999999999999	0.616
D0233	Cardiovascular system	-4.476	-0.5489999999999999
D0234	MIX	-0.12300000000000001	-1.064
D0235	Antineoplastic and immunomodulating agents	-0.56	-0.84
D0236	Cardiovascular system	-2.543	-0.302
D0237	Cardiovascular system	-0.682	4.215
D0238	Alimentary tract and metabolism	-2.752	3.6860000000000004
D0239	Systemic hormonal preparations, excl. sex hormones and insulins	-0.121	-0.22399999999999998
D0240	Cardiovascular system	-1.825	0.621
D0241	MIX	1.304	0.09
D0242	Antiparasitic products, insecticides and repellents	-1.568	-0.309
D0243	Cardiovascular system	-2.55	-0.309
D0244	Nervous system	-2.738	-0.0
D0245	Blood and blood forming organs	-1.382	1.3319999999999999
D0246	Dermatologicals	-3.984	-0.691
D0247	Respiratory system	-2.285	0.14300000000000002
D0248	Nervous system	-3.114	-0.47
D0249	Musculo-skeletal system	-1.895	0.10099999999999999
D0250	Nervous system	-3.1310000000000002	-0.006
D0251	Sensory organs	-3.5180000000000002	-0.78
D0252	MIX	-2.375	-0.067
D0253	Antiinfectives for systemic use	-1.568	0.166
D0254	Nervous system	-2.189	-0.064
D0255	MIX	-1.4569999999999999	-0.664
D0256	Nervous system	-0.7020000000000001	0.662
D0257	Nervous system	-3.438	-1.3559999999999999
D0258		-2.08	-0.966
D0259	Nervous system	-0.41	0.493
D0260	Alimentary tract and metabolism	-2.988	-0.912
D0261	MIX	-0.8390000000000001	-0.21
D0262	Nervous system	-1.785	-0.155
D0263	Respiratory system	-4.7010000000000005	-0.518
D0264	Respiratory system	-2.022	0.07400000000000001
D0265	MIX	-1.419	0.013000000000000001
D0266	Cardiovascular system	0.121	-0.184
D0267	Antineoplastic and immunomodulating agents	-1.916	-0.858
D0268	Nervous system	-4.751	-0.752
D0269	Cardiovascular system	-2.582	0.32
D0270	MIX	0.611	-0.085
D0271	Nervous system	-3.8960000000000004	-0.537
D0272	Nervous system	-3.58	-0.7659999999999999
D0273	MIX	-0.035	-0.515
D0274	Blood and blood forming organs	-2.3569999999999998	-1.236
D0275	MIX	-0.077	-0.348
D0276	Antiinfectives for systemic use	-0.445	-1.167
D0277	Nervous system	-3.252	-0.609
D0278	Antiinfectives for systemic use	-0.361	-0.005
D0279	Cardiovascular system	-3.214	-0.313
D0280	Nervous system	-3.688	-0.531
D0281	Respiratory system	-3.7710000000000004	-0.961
D0282	Alimentary tract and metabolism	-3.397	-1.1640000000000001
D0283	Antineoplastic and immunomodulating agents	-0.078	0.059000000000000004
D0284		-4.479	-0.795
D0285	Nervous system	-2.5980000000000003	0.9059999999999999
D0286	Nervous system	-4.919	-0.529
D0287	Blood and blood forming organs	-3.702	0.326
D0288	Antineoplastic and immunomodulating agents	-0.13699999999999998	0.145
D0289	Alimentary tract and metabolism	0.314	-1.165
D0290	Nervous system	-2.858	-0.598
D0291	MIX	-3.238	-0.371
D0292	Alimentary tract and metabolism	-4.0089999999999995	-0.09300000000000001
D0293	Cardiovascular system	-0.5529999999999999	1.669
D0294		-0.09300000000000001	0.349
D0295	Cardiovascular system	-0.11900000000000001	0.284
D0296	Antineoplastic and immunomodulating agents	0.267	-1.567
D0297	MIX	-2.425	-0.593
D0298	MIX	-1.13	5.083
D0299	Cardiovascular system	-1.499	0.977
D0300	Nervous system	-5.135	-0.114
D0301	Respiratory system	-3.283	1.3980000000000001
D0302	Antiinfectives for systemic use	0.18899999999999997	-0.109
D0303	Nervous system	-4.692	1.709
D0304	Nervous system	-0.273	1.213
D0305	Alimentary tract and metabolism	-0.903	1.262
D0306	MIX	-0.41700000000000004	0.318
D0307	Nervous system	-2.819	-0.389
D0308	Respiratory system	-1.9	0.276
D0309	Genito urinary system and sex hormones	-1.831	-0.552
D0310	Respiratory system	-4.446000000000001	-0.7
D0311	Nervous system	-2.503	-0.586
D0312		-3.764	-0.831
D0313	Antineoplastic and immunomodulating agents	-3.713	-1.19
D0314	Antineoplastic and immunomodulating agents	-2.3409999999999997	-0.5720000000000001
D0315	Genito urinary system and sex hormones	-3.327	-0.875
D0316		-1.7790000000000001	-0.654
D0317	Antiinfectives for systemic use	0.461	-0.251
D0318	Antiinfectives for systemic use	0.39299999999999996	-0.561
D0319	Nervous system	-4.352	-0.522
D0320	Alimentary tract and metabolism	-2.176	-0.573
D0321	Genito urinary system and sex hormones	-1.819	-0.17300000000000001
D0322	MIX	-4.078	-0.46299999999999997
D0323	Nervous system	-3.572	-0.983
D0324	Nervous system	-2.7910000000000004	-0.38799999999999996
D0325	Cardiovascular system	-2.103	0.374
D0326	MIX	-1.273	-0.175
D0327	Musculo-skeletal system	-2.853	-0.038
D0328		-0.14300000000000002	0.155
D0329	Nervous system	-1.7590000000000001	-0.828
D0330	MIX	0.268	-0.326
D0331	Cardiovascular system	-4.527	-1.5930000000000002
D0332	Alimentary tract and metabolism	-2.983	-0.256
D0333	Antiparasitic products, insecticides and repellents	-3.987	-0.91
D0334	Cardiovascular system	-3.3989999999999996	-1.804
D0335	MIX	-0.228	0.358
D0336	Antiinfectives for systemic use	-0.855	0.081
D0337	MIX	-0.976	-0.196
D0338	Nervous system	-2.4659999999999997	-0.35100000000000003
D0339	Alimentary tract and metabolism	-0.384	0.11599999999999999
D0340	Genito urinary system and sex hormones	-2.344	-0.336
D0341	Alimentary tract and metabolism	-0.48200000000000004	-0.17300000000000001
D0342	Nervous system	-4.497	-0.45899999999999996
D0343	Antineoplastic and immunomodulating agents	-0.047	-1.466
D0344	Nervous system	-0.769	0.897
D0345	Genito urinary system and sex hormones	-1.125	-1.1
D0346	Genito urinary system and sex hormones	-0.43700000000000006	-0.078
D0347	Respiratory system	-2.09	-1.7309999999999999
D0348	Musculo-skeletal system	-2.66	-2.648
D0349	Alimentary tract and metabolism	-1.621	1.526
D0350	Antiinfectives for systemic use	-0.436	5.757000000000001
D0351	Alimentary tract and metabolism	-1.4280000000000002	-1.29
D0352	Antiinfectives for systemic use	0.028999999999999998	0.166
D0353	Nervous system	-4.129	-0.33299999999999996
D0354	MIX	-0.069	-0.47
D0355		-1.2570000000000001	-0.452
D0356	Blood and blood forming organs	-3.522	-0.684
D0357	Alimentary tract and metabolism	-0.956	0.495
D0358	Antiinfectives for systemic use	0.496	0.483
D0359	MIX	-3.4789999999999996	-0.166
D0360	Sensory organs	-0.627	1.2109999999999999
D0361	Antineoplastic and immunomodulating agents	0.09699999999999999	-0.17800000000000002
D0362	Alimentary tract and metabolism	-1.919	-0.33299999999999996
D0363	Alimentary tract and metabolism	-2.516	0.04
D0364	Respiratory system	-3.092	-1.047
D0365	Cardiovascular system	-0.44	0.562
D0366	Alimentary tract and metabolism	-1.59	0.642
D0367	Antiinfectives for systemic use	-0.85	-0.282
D0368	Nervous system	-3.305	-0.6509999999999999
D0369	Nervous system	-4.797	0.275
D0370		0.588	0.32
D0371	Nervous system	-4.341	-0.7490000000000001
D0372	Antiparasitic products, insecticides and repellents	-1.919	-0.5329999999999999
D0373	MIX	-1.177	-0.077
D0374	Nervous system	-4.638	-0.047
D0375	Cardiovascular system	-2.593	-0.43799999999999994
D0376	Cardiovascular system	-3.3510000000000004	-0.846
D0377	Cardiovascular system	-3.0669999999999997	-0.743
D0378	Sensory organs	-1.625	9.681000000000001
D0379	Nervous system	-4.439	-0.243
D0380	MIX	-1.148	-0.515
D0381	MIX	-3.0410000000000004	0.053
D0382	Nervous system	-3.3280000000000003	-0.87
D0383	Alimentary tract and metabolism	-4.175	-0.003
D0384	Nervous system	-4.894	-0.68
D0385	MIX	-4.104	-0.72
D0386	Various	-0.41100000000000003	0.578
D0387		-3.3560000000000003	0.152
D0388	Alimentary tract and metabolism	-2.9330000000000003	-0.28
D0389	Genito urinary system and sex hormones	-2.6289999999999996	-0.264
D0390	Antiinfectives for systemic use	0.217	0.365
D0391	Nervous system	-2.823	0.039
D0392	Nervous system	-2.9560000000000004	-0.441
D0393	Antineoplastic and immunomodulating agents	-2.332	-0.40700000000000003
D0394	Antineoplastic and immunomodulating agents	-1.761	0.040999999999999995
D0395	Nervous system	-0.623	0.708
D0396	Nervous system	-4.747	-0.765
D0397	Antineoplastic and immunomodulating agents	0.05	-0.5579999999999999
D0398	Systemic hormonal preparations, excl. sex hormones and insulins	-0.275	0.18
D0399	MIX	-0.628	0.631
D0400	Nervous system	-2.193	0.40700000000000003
D0401	Alimentary tract and metabolism	-0.426	-0.099
D0402	Cardiovascular system	-1.8730000000000002	0.017
D0403	Dermatologicals	-3.9130000000000003	-0.40299999999999997
D0404	Cardiovascular system	-1.538	-0.099
D0405	Cardiovascular system	-1.306	-0.402
D0406	Alimentary tract and metabolism	-2.78	-0.132
D0407	Nervous system	-2.676	-0.325
D0408	MIX	-0.20600000000000002	0.41
D0409	Alimentary tract and metabolism	-2.447	-0.081
D0410	Antineoplastic and immunomodulating agents	0.703	0.038
D0411		-1.815	0.599
D0412	Alimentary tract and metabolism	-5.048	-0.44
D0413	Cardiovascular system	-1.193	0.897
D0414	Nervous system	-2.2119999999999997	-0.34600000000000003
D0415	Cardiovascular system	-2.164	-0.6679999999999999
D0416	Nervous system	-3.2710000000000004	0.264
D0417	Cardiovascular system	-0.79	0.201
D0418	MIX	-3.165	0.09
D0419	Musculo-skeletal system	-1.249	1.275
D0420	Nervous system	-3.4339999999999997	-0.91
D0421	MIX	-4.633	-0.758
D0422	Nervous system	-2.6039999999999996	-0.68
D0423	Nervous system	-2.685	-1.202
D0424	Cardiovascular system	0.797	-0.9
D0425	Respiratory system	-2.114	-0.09300000000000001
D0426	Nervous system	-2.7289999999999996	-0.184
D0427	MIX	-2.211	-0.737
D0428	Nervous system	-4.3919999999999995	-0.775
D0429	Genito urinary system and sex hormones	-4.252	-0.242
D0430	Antiinfectives for systemic use	-3.117	0.586
D0431	Cardiovascular system	-1.8090000000000002	2.928
D0432	MIX	0.025	-1.3319999999999999
D0433	Nervous system	-3.464	-0.78
D0434	Nervous system	-2.3609999999999998	0.32
D0435	MIX	0.619	0.124
D0436	Musculo-skeletal system	-2.28	0.34
D0437	Alimentary tract and metabolism	-0.504	0.634
D0438	Respiratory system	-3.145	-0.040999999999999995
D0439	Cardiovascular system	-3.301	-0.33799999999999997
D0440	Genito urinary system and sex hormones	0.26	-1.168
D0441	Antineoplastic and immunomodulating agents	0.299	-0.31
D0442	Antiinfectives for systemic use	-0.054000000000000006	-0.735
D0443	MIX	-0.20199999999999999	-0.596
D0444	Antiinfectives for systemic use	-0.7190000000000001	-1.2890000000000001
D0445	MIX	0.12300000000000001	-1.089
D0446	Antiinfectives for systemic use	-0.321	0.001
D0447	Alimentary tract and metabolism	-0.765	1.7930000000000001
D0448	Genito urinary system and sex hormones	-0.6809999999999999	-0.005
D0449	Nervous system	-2.419	-0.619
D0450	Alimentary tract and metabolism	-2.616	-0.33
D0451	MIX	0.085	-1.28
D0452	Antineoplastic and immunomodulating agents	-3.1710000000000003	-1.1079999999999999
D0453	Nervous system	-4.3260000000000005	-0.765
D0454	Cardiovascular system	-0.174	-0.081
D0455	Sensory organs	-1.2329999999999999	8.755
D0456	Cardiovascular system	-4.066	-0.292
D0457	Antineoplastic and immunomodulating agents	0.847	-0.047
D0458	Alimentary tract and metabolism	-2.721	-0.667
D0459	MIX	1.077	-0.424
D0460	Antiinfectives for systemic use	-0.304	0.34
D0461	Respiratory system	-3.138	-1.775
D0462	MIX	-4.427	-0.703
D0463	Genito urinary system and sex hormones	-2.15	-0.183
D0464	Respiratory system	-3.55	0.085
D0465	Respiratory system	-2.456	-0.531
D0466	Antineoplastic and immunomodulating agents	-1.334	-0.248
D0467	Alimentary tract and metabolism	-1.3840000000000001	-0.188
D0468		-1.112	-0.5670000000000001
D0469	Nervous system	-4.471	-0.7190000000000001
D0470	MIX	0.22399999999999998	-1.246
D0471	Nervous system	-0.953	-0.565
D0472	Antiparasitic products, insecticides and repellents	-2.602	-0.364
D0473	MIX	0.142	0.8270000000000001
D0474	MIX	-4.949	-0.708
D0475	Nervous system	-4.029	-0.175
D0476	Nervous system	-2.556	-0.10300000000000001
D0477	Antiparasitic products, insecticides and repellents	-1.3730000000000002	-0.708
D0478	Antiinfectives for systemic use	-1.051	0.89
D0479	Respiratory system	-4.254	-0.772
D0480	Cardiovascular system	-1.126	2.544
D0481	Antiinfectives for systemic use	-1.186	-1.28
D0482	Nervous system	-3.903	-1.13
D0483	Cardiovascular system	-2.639	-0.6809999999999999
D0484	Nervous system	-4.187	-0.838
D0485	MIX	-4.2410000000000005	-0.8109999999999999
D0486	MIX	-1.433	-0.618
D0487	Cardiovascular system	-5.382000000000001	0.035
D0488	MIX	0.907	-0.495
D0489	Musculo-skeletal system	-2.555	-1.02
D0490	Nervous system	-2.099	-0.064
D0491	MIX	-4.215	-0.054000000000000006
D0492	Antiinfectives for systemic use	-0.19399999999999998	-1.073
D0493	Nervous system	-4.919	-0.48700000000000004
D0494	Antineoplastic and immunomodulating agents	-0.365	-0.966
D0495	Alimentary tract and metabolism	-1.085	-0.045
D0496	MIX	-0.511	-0.414
D0497	MIX	-2.615	0.05
D0498	Respiratory system	-3.197	-0.21899999999999997
D0499	Respiratory system	-3.234	-0.809
D0500	MIX	-0.564	-0.031
D0501	Nervous system	-4.334	-0.6729999999999999
D0502	Respiratory system	-3.2739999999999996	-0.8009999999999999
D0503	MIX	-5.308	0.049
D0504	Respiratory system	-3.34	0.011000000000000001
D0505	Nervous system	-3.861	-0.46
D0506		-0.596	-0.061
D0507	Respiratory system	-3.177	-0.18
D0508	Nervous system	-3.264	-0.218
D0509	Antiinfectives for systemic use	-0.795	-0.285
D0510	Nervous system	-2.75	-0.8109999999999999
D0511	Antiinfectives for systemic use	-1.0390000000000001	-0.272
D0512		0.025	-0.27699999999999997
D0513	Alimentary tract and metabolism	-2.988	-0.912
D0514	Antineoplastic and immunomodulating agents	-2.4659999999999997	-0.292
D0515	MIX	-2.544	-0.214
D0516	Cardiovascular system	-3.897	-1.071
D0517	Alimentary tract and metabolism	-1.2690000000000001	0.182
D0518	Antineoplastic and immunomodulating agents	-1.034	0.25
D0519	Respiratory system	-2.883	-0.498
D0520	Alimentary tract and metabolism	0.433	0.125
D0521	Nervous system	-2.343	-0.016
D0522	Genito urinary system and sex hormones	-2.812	-0.318
D0523	Nervous system	0.287	0.608
D0524	Nervous system	-5.154	-0.075
D0525	Alimentary tract and metabolism	-1.581	-0.156
D0526	Cardiovascular system	-1.1840000000000002	7.736000000000001
D0527	Genito urinary system and sex hormones	-2.792	-0.838
D0528	Sensory organs	-2.502	-0.275
D0529	Nervous system	-2.912	0.226
D0530	Nervous system	-3.665	-0.507
D0531	Nervous system	-4.915	-0.546
D0532	Nervous system	-1.3419999999999999	0.272
D0533	Nervous system	-4.212	-0.721
D0534	Nervous system	-3.022	-0.406
D0535	Nervous system	-4.452	-0.305
D0536	Cardiovascular system	-5.996	-0.016
D0537	Genito urinary system and sex hormones	-0.48700000000000004	0.309
D0538	Nervous system	-3.1830000000000003	-0.124
D0539	MIX	0.17300000000000001	-0.08199999999999999
D0540	Nervous system	-3.489	-0.508
D0541	Systemic hormonal preparations, excl. sex hormones and insulins	-0.081	0.907
D0542	Nervous system	-3.5669999999999997	-0.40399999999999997
D0543	MIX	-3.161	-0.015
D0544	Nervous system	-1.219	-0.42100000000000004
D0545	Genito urinary system and sex hormones	-2.49	0.341
D0546		0.44299999999999995	-0.483
D0547	Antiinfectives for systemic use	-1.4240000000000002	-0.24
D0548	Musculo-skeletal system	-0.377	-0.43200000000000005
D0549		1.038	-1.6769999999999998
D0550	Genito urinary system and sex hormones	-0.647	-0.059000000000000004
D0551	MIX	-0.57	-0.09699999999999999
D0552	Nervous system	-2.827	-1.16
D0553	Antiinfectives for systemic use	0.245	-0.04
D0554		0.615	-2.119
D0555	Antiinfectives for systemic use	-1.983	0.42100000000000004
D0556	Cardiovascular system	-0.249	-0.252
D0557	Antineoplastic and immunomodulating agents	-2.201	-0.17600000000000002
D0558	Respiratory system	-4.5680000000000005	-0.773
D0559	Genito urinary system and sex hormones	-3.222	-0.632
D0560	Cardiovascular system	-0.34299999999999997	6.772
D0561	Dermatologicals	-0.295	0.66
D0562	Respiratory system	-4.368	-0.848
D0563	Nervous system	-2.001	-0.87
D0564	Cardiovascular system	-3.6210000000000004	-0.515
D0565	Cardiovascular system	-1.91	6.505
